
================================================================
======== FXServer starting - 5/27/2020, 4:42:47 AM
================================================================
Creating script environments for _cfx_internal
Started resource esx_clotheshop
Creating script environments for esx_communityservice
Started resource esx_communityservice
Creating script environments for esx_criminalrecords
Started resource esx_criminalrecords
Started resource esx_detector
Started resource esx_detector_prison
Creating script environments for esx_dmvschool
Started resource esx_dmvschool
Creating script environments for esx_doorlock
Started resource esx_doorlock
Creating script environments for esx_drugs
Started resource esx_drugs
Creating script environments for esx_duty
Started resource esx_duty
Creating script environments for esx_extraitems
= INFO = Enregistrement du telephone darknet => Dark Net
Started resource esx_extraitems
Creating script environments for esx_GoldDig
Started resource esx_GoldDig
Creating script environments for esx_holdup
Started resource esx_holdup
Creating script environments for esx_holdupbank
Started resource esx_holdupbank
Creating script environments for esx_Krowa
Started resource esx_Krowa
Creating script environments for esx_ktackle
Started resource esx_ktackle
Creating script environments for esx_lscustom
Started resource esx_lscustom
Creating script environments for esx_moneywash
Started resource esx_moneywash
Creating script environments for esx_outlawalert
Started resource esx_outlawalert
Creating script environments for esx_pawn
Started resource esx_pawn
Creating script environments for esx_plasticsurgery
Started resource esx_plasticsurgery
Creating script environments for esx_qallejail
Started resource esx_qallejail
Creating script environments for esx_ruskiarrest
Started resource esx_ruskiarrest
Creating script environments for esx_SellGold
Started resource esx_SellGold
Creating script environments for esx_sit
Started resource esx_sit
Creating script environments for esx_tattoosShops
Started resource esx_tattoosShops
Creating script environments for esx_taxijob
= INFO = Enregistrement du telephone taxi => Taxi Client
Started resource esx_taxijob
Creating script environments for esx_thief
Started resource esx_thief
Creating script environments for esx_tpm
Started resource esx_tpm
Creating script environments for esx_vangelico_robbery
Started resource esx_vangelico_robbery
Creating script environments for esx_vangelico_robbery2
Started resource esx_vangelico_robbery2
Creating script environments for esx_vinerob
Started resource esx_vinerob
Creating script environments for esx_yacht
Started resource esx_yacht
Creating script environments for esx-qalle-sellvehicles
Started resource esx-qalle-sellvehicles
Creating script environments for esx_med
Started resource esx_med
Creating script environments for esx_mafia
Started resource esx_mafia
Started resource kr_pushvehicle
Creating script environments for npc_car_aim_flee
Started resource npc_car_aim_flee
Started resource dice
Creating script environments for hotdog
Started resource hotdog
Couldn't find resource tardspack.
Couldn't find resource fax-logo.
Started resource togglehud
Creating script environments for interactsound
Started resource interactsound
Started resource progressBars
Creating script environments for outfit
Started resource outfit
Creating script environments for ChangingRooms
Started resource ChangingRooms
Started resource chopshop
Started resource bison
Started resource caddy
Started resource jack_pack
Started resource jack_pack2
Started resource jack_pack3
Started resource jack_pack4
Started resource jack_pack5
Started resource oz_cars
Started resource speedycab
Started resource casino_pack1
Started resource casino_pack2
Started resource casino_pack3
Started resource casino_pack4
Started resource casino_pack5
Started resource casino_anims
Started resource casino_vehsounds
Started resource casino_vehsounds2
Started resource RichPresence
Started resource wash
Started resource vespucci
Started resource police2
Couldn't find resource policeels.
Started resource policecars
Creating script environments for esx_bike-rental
Started resource esx_bike-rental
Creating script environments for esx_invest
Started resource esx_invest
Creating script environments for heli
Started resource heli
Authenticating server license key...
Server license key authentication succeeded. Welcome!
Sending heartbeat to https://servers-ingress-live.fivem.net/ingress
[el_bwh] Performing version check...

================================================================
======== FXServer starting - 5/27/2020, 4:45:49 AM
================================================================
Creating script environments for _cfx_internal
Found new resource hypnonema in C:/FXServer\server-data/resources//hypnonema
Found new resource RichPresence in C:/FXServer\server-data/resources//RichPresence
Found new resource vMenu in C:/FXServer\server-data/resources//vMenu
Found new resource monitor in C:\FXServer\server\citizen/system_resources//monitor
Found new resource webadmin in C:\FXServer\server\citizen/system_resources//webadmin
Found new resource el_bwh in C:/FXServer\server-data/resources//[admin]/el_bwh
Found new resource es_admincmds in C:/FXServer\server-data/resources//[admin]/es_admincmds
Found new resource es_camera in C:/FXServer\server-data/resources//[admin]/es_camera
Found new resource ambulance in C:/FXServer\server-data/resources//[cars]/ambulance
Found new resource bison in C:/FXServer\server-data/resources//[cars]/bison
Found new resource caddy in C:/FXServer\server-data/resources//[cars]/caddy
Found new resource copinsig in C:/FXServer\server-data/resources//[cars]/copinsig
Found new resource copvrs in C:/FXServer\server-data/resources//[cars]/copvrs
Found new resource copx5 in C:/FXServer\server-data/resources//[cars]/copx5
Found new resource jack_pack in C:/FXServer\server-data/resources//[cars]/jack_pack
Found new resource jack_pack2 in C:/FXServer\server-data/resources//[cars]/jack_pack2
Found new resource jack_pack3 in C:/FXServer\server-data/resources//[cars]/jack_pack3
Found new resource jack_pack4 in C:/FXServer\server-data/resources//[cars]/jack_pack4
Found new resource jack_pack5 in C:/FXServer\server-data/resources//[cars]/jack_pack5
Found new resource nhs in C:/FXServer\server-data/resources//[cars]/nhs
Found new resource oz_cars in C:/FXServer\server-data/resources//[cars]/oz_cars
Found new resource police2 in C:/FXServer\server-data/resources//[cars]/police2
Found new resource rib_pack in C:/FXServer\server-data/resources//[cars]/rib_pack
Found new resource rs3 in C:/FXServer\server-data/resources//[cars]/rs3
Found new resource speedycab in C:/FXServer\server-data/resources//[cars]/speedycab
Found new resource casino_anims in C:/FXServer\server-data/resources//[casino]/casino_anims
Found new resource casino_pack1 in C:/FXServer\server-data/resources//[casino]/casino_pack1
Found new resource casino_pack2 in C:/FXServer\server-data/resources//[casino]/casino_pack2
Found new resource casino_pack3 in C:/FXServer\server-data/resources//[casino]/casino_pack3
Found new resource casino_pack4 in C:/FXServer\server-data/resources//[casino]/casino_pack4
Found new resource casino_pack5 in C:/FXServer\server-data/resources//[casino]/casino_pack5
Found new resource casino_vehsounds in C:/FXServer\server-data/resources//[casino]/casino_vehsounds
Found new resource casino_vehsounds2 in C:/FXServer\server-data/resources//[casino]/casino_vehsounds2
Found new resource coordsaver in C:/FXServer\server-data/resources//[devstuff]/coordsaver
Found new resource gd_airport_ai_begone in C:/FXServer\server-data/resources//[disablepolice]/gd_airport_ai_begone
Found new resource norewards in C:/FXServer\server-data/resources//[disablepolice]/norewards
Found new resource PoliceVehiclesWeaponDeleter in C:/FXServer\server-data/resources//[disablepolice]/PoliceVehiclesWeaponDeleter
Found new resource ChangingRooms in C:/FXServer\server-data/resources//[esxmods]/ChangingRooms
Found new resource esx-qalle-sellvehicles in C:/FXServer\server-data/resources//[esxmods]/esx-qalle-sellvehicles
Found new resource esx_accessories in C:/FXServer\server-data/resources//[esxmods]/esx_accessories
Found new resource esx_AdvancedFishing in C:/FXServer\server-data/resources//[esxmods]/esx_AdvancedFishing
Found new resource esx_advert in C:/FXServer\server-data/resources//[esxmods]/esx_advert
Found new resource esx_ambulancejob in C:/FXServer\server-data/resources//[esxmods]/esx_ambulancejob
Found new resource esx_Armour in C:/FXServer\server-data/resources//[esxmods]/esx_Armour
Found new resource esx_barbershop in C:/FXServer\server-data/resources//[esxmods]/esx_barbershop
Found new resource esx_basicneeds in C:/FXServer\server-data/resources//[esxmods]/esx_basicneeds
Found new resource esx_bennys in C:/FXServer\server-data/resources//[esxmods]/esx_bennys
Found new resource esx_bike-rental in C:/FXServer\server-data/resources//[esxmods]/esx_bike-rental
Found new resource esx_carwash in C:/FXServer\server-data/resources//[esxmods]/esx_carwash
Found new resource esx_clotheshop in C:/FXServer\server-data/resources//[esxmods]/esx_clotheshop
Found new resource esx_communityservice in C:/FXServer\server-data/resources//[esxmods]/esx_communityservice
Found new resource esx_criminalrecords in C:/FXServer\server-data/resources//[esxmods]/esx_criminalrecords
Found new resource esx_detector in C:/FXServer\server-data/resources//[esxmods]/esx_detector
Found new resource esx_detector_prison in C:/FXServer\server-data/resources//[esxmods]/esx_detector_prison
Found new resource esx_dmvschool in C:/FXServer\server-data/resources//[esxmods]/esx_dmvschool
Found new resource esx_doorlock in C:/FXServer\server-data/resources//[esxmods]/esx_doorlock
Found new resource esx_drp_garage in C:/FXServer\server-data/resources//[esxmods]/esx_drp_garage
Found new resource esx_drugs in C:/FXServer\server-data/resources//[esxmods]/esx_drugs
Found new resource esx_duty in C:/FXServer\server-data/resources//[esxmods]/esx_duty
Found new resource esx_extraitems in C:/FXServer\server-data/resources//[esxmods]/esx_extraitems
Found new resource esx_GoldDig in C:/FXServer\server-data/resources//[esxmods]/esx_GoldDig
Found new resource esx_holdup in C:/FXServer\server-data/resources//[esxmods]/esx_holdup
Found new resource esx_holdupbank in C:/FXServer\server-data/resources//[esxmods]/esx_holdupbank
Found new resource esx_joblisting in C:/FXServer\server-data/resources//[esxmods]/esx_joblisting
Found new resource esx_jobs in C:/FXServer\server-data/resources//[esxmods]/esx_jobs
Found new resource esx_Krowa in C:/FXServer\server-data/resources//[esxmods]/esx_Krowa
Found new resource esx_ktackle in C:/FXServer\server-data/resources//[esxmods]/esx_ktackle
Found new resource esx_licenseshop in C:/FXServer\server-data/resources//[esxmods]/esx_licenseshop
Found new resource esx_lscustom in C:/FXServer\server-data/resources//[esxmods]/esx_lscustom
Found new resource esx_mafia in C:/FXServer\server-data/resources//[esxmods]/esx_mafia
Found new resource esx_mechanicjob in C:/FXServer\server-data/resources//[esxmods]/esx_mechanicjob
Found new resource esx_med in C:/FXServer\server-data/resources//[esxmods]/esx_med
Found new resource esx_moneywash in C:/FXServer\server-data/resources//[esxmods]/esx_moneywash
Found new resource esx_outlawalert in C:/FXServer\server-data/resources//[esxmods]/esx_outlawalert
Found new resource esx_pawn in C:/FXServer\server-data/resources//[esxmods]/esx_pawn
Found new resource esx_plasticsurgery in C:/FXServer\server-data/resources//[esxmods]/esx_plasticsurgery
Found new resource esx_policejob in C:/FXServer\server-data/resources//[esxmods]/esx_policejob
